"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.074841235E1,4.456050396E0,6.693000317E0,5.635050297E0
7.074967235E1,4.489050388E0,6.613950253E0,5.614050388E0
7.075093234E1,4.458000183E0,6.613950253E0,5.595000267E0
7.075219234E1,4.492050171E0,6.640050411E0,5.631000042E0
7.075345242E1,4.531949997E0,6.621000290E0,5.572950363E0
7.075471242E1,4.567950249E0,6.622950077E0,5.532000065E0
7.075597242E1,4.599000454E0,6.598950386E0,5.523000240E0
7.075723242E1,4.609050274E0,6.577950478E0,5.518050194E0
7.075849242E1,4.609050274E0,6.571050167E0,5.542050362E0
7.075975242E1,4.633050442E0,6.547050476E0,5.530050278E0
7.076101263E1,4.686000347E0,6.541950226E0,5.542050362E0
7.076227263E1,4.693050385E0,6.525000095E0,5.508000374E0
7.076353263E1,4.698000431E0,6.577950478E0,5.488950253E0
7.076479263E1,4.702050209E0,6.553950310E0,5.530050278E0
7.076605263E1,4.735949993E0,6.547050476E0,5.544000149E0
7.076731263E1,4.707000256E0,6.589950085E0,5.544000149E0
7.076857270E1,4.768950462E0,6.561000347E0,5.572950363E0
7.076983271E1,4.707000256E0,6.493950367E0,5.556000233E0
7.077109270E1,4.711950302E0,6.553950310E0,5.632950306E0
7.077235270E1,4.675950050E0,6.562950134E0,5.587050438E0
7.077361270E1,4.683000088E0,6.549000263E0,5.623050213E0
7.077487293E1,4.669050217E0,6.604050159E0,5.686050415E0
7.077613293E1,4.669050217E0,6.544050217E0,5.650050163E0
7.077739293E1,4.639950275E0,6.562950134E0,5.644950390E0
7.077865293E1,4.657050133E0,6.532050133E0,5.671050072E0
7.077991293E1,4.630050182E0,6.550950527E0,5.668950081E0
7.078117291E1,4.582950115E0,6.606000423E0,5.652000427E0
7.078243299E1,4.573050022E0,6.601950169E0,5.656950474E0
7.078369299E1,4.585050106E0,6.573000431E0,5.665950298E0
7.078495299E1,4.561050415E0,6.592050076E0,5.644950390E0
7.078621299E1,4.546950340E0,6.594000340E0,5.628000259E0
7.078747299E1,4.563000202E0,6.634950161E0,5.614050388E0
7.078873299E1,4.551000118E0,6.628050327E0,5.611050129E0
7.078999322E1,4.558950424E0,6.573000431E0,5.539950371E0
7.079125321E1,4.549050331E0,6.621000290E0,5.583000183E0
7.079251321E1,4.546950340E0,6.573000431E0,5.572950363E0
7.079377321E1,4.573050022E0,6.586950302E0,5.616000175E0
7.079503321E1,4.585050106E0,6.585000515E0,5.580000401E0
7.079629328E1,4.551000118E0,6.628050327E0,5.544000149E0
7.079755328E1,4.614000320E0,6.606000423E0,5.556000233E0
7.079881328E1,4.627950191E0,6.597000122E0,5.572950363E0
7.080007328E1,4.638000011E0,6.606000423E0,5.536950111E0
7.080133329E1,4.630050182E0,6.561000347E0,5.535000324E0
7.080259329E1,4.602000237E0,6.550950527E0,5.503950119E0
7.080385352E1,4.615950108E0,6.573000431E0,5.556000233E0
7.080511352E1,4.638000011E0,6.562950134E0,5.476950169E0
7.080637352E1,4.630050182E0,6.586950302E0,5.482050419E0
7.080763352E1,4.639950275E0,6.580050468E0,5.491950035E0
7.080889352E1,4.635000229E0,6.573000431E0,5.518050194E0
7.081015352E1,4.639950275E0,6.652050495E0,5.559000492E0
7.081141361E1,4.650000095E0,6.601950169E0,5.551950455E0
7.081267362E1,4.609050274E0,6.592050076E0,5.532000065E0
7.081393362E1,4.615950108E0,6.538950443E0,5.520000458E0
7.081519362E1,4.591950417E0,6.550950527E0,5.551950455E0
7.081645362E1,4.615950108E0,6.573000431E0,5.515950203E0
7.081771384E1,4.554000378E0,6.589950085E0,5.554050446E0
7.081897385E1,4.603950024E0,6.601950169E0,5.544000149E0
7.082023385E1,4.609050274E0,6.568050385E0,5.500950336E0
7.082149386E1,4.573050022E0,6.561000347E0,5.568000317E0
7.082275386E1,4.587000370E0,6.535050392E0,5.494050026E0
7.082401386E1,4.609050274E0,6.549000263E0,5.608950138E0
7.082527393E1,4.582950115E0,6.585000515E0,5.563950062E0
7.082653393E1,4.582950115E0,6.574950218E0,5.607000351E0
7.082779393E1,4.585050106E0,6.549000263E0,5.595000267E0
7.082905393E1,4.609050274E0,6.547050476E0,5.595000267E0
7.083031393E1,4.621050358E0,6.517950535E0,5.583000183E0
7.083157391E1,4.611000061E0,6.556050301E0,5.647050381E0
7.083283414E1,4.621050358E0,6.529950142E0,5.628000259E0
7.083409414E1,4.585050106E0,6.538950443E0,5.704950333E0
7.083535414E1,4.594950199E0,6.553950310E0,5.640000343E0
7.083661414E1,4.575000286E0,6.544050217E0,5.632950306E0
7.083787414E1,4.578000069E0,6.538950443E0,5.638050079E0
7.083913422E1,4.614000320E0,6.544050217E0,5.698050499E0
7.084039422E1,4.635000229E0,6.535050392E0,5.614050388E0
7.084165422E1,4.635000229E0,6.549000263E0,5.664000034E0
7.084291422E1,4.651950359E0,6.549000263E0,5.650050163E0
7.084417422E1,4.635000229E0,6.505950451E0,5.695050240E0
7.084543422E1,4.674000263E0,6.529950142E0,5.701950073E0
7.084669444E1,4.662000179E0,6.505950451E0,5.704950333E0
7.084795445E1,4.650000095E0,6.472050190E0,5.680950165E0
7.084921445E1,4.699950218E0,6.511050224E0,5.737950325E0
7.085047445E1,4.674000263E0,6.502950191E0,5.736000061E0
7.085173443E1,4.666050434E0,6.456000328E0,5.740950108E0
7.085299451E1,4.714050293E0,6.493950367E0,5.746050358E0
7.085425451E1,4.702050209E0,6.481950283E0,5.760000229E0
7.085551451E1,4.702050209E0,6.475050449E0,5.737950325E0
7.085677451E1,4.707000256E0,6.514950275E0,5.776950359E0
7.085803451E1,4.726050377E0,6.501000404E0,5.737950325E0
7.085929451E1,4.687950134E0,6.525000095E0,5.748000145E0
7.086055474E1,4.719000340E0,6.520050526E0,5.683050156E0
7.086181474E1,4.698000431E0,6.520050526E0,5.698050499E0
7.086307474E1,4.647000313E0,6.526950359E0,5.698050499E0
7.086433474E1,4.707000256E0,6.468000412E0,5.688000202E0
7.086559474E1,4.675950050E0,6.481950283E0,5.616000175E0
7.086685474E1,4.717050076E0,6.463050365E0,5.674050331E0
7.086811482E1,4.671000004E0,6.460050106E0,5.662050247E0
7.086937482E1,4.681050301E0,6.501000404E0,5.692950249E0
7.087063482E1,4.674000263E0,6.553950310E0,5.643000126E0
7.087189481E1,4.645050049E0,6.544050217E0,5.674050331E0
7.087315481E1,4.642050266E0,6.559050083E0,5.620950222E0
7.087441504E1,4.651950359E0,6.549000263E0,5.620950222E0
7.087567504E1,4.627950191E0,6.565950394E0,5.638050079E0
7.087693481E1,4.638000011E0,6.597000122E0,5.620950222E0
7.087819504E1,4.603950024E0,6.598950386E0,5.599050045E0
7.087945504E1,4.582950115E0,6.625950336E0,5.580000401E0
7.088071504E1,4.630050182E0,6.628050327E0,5.515950203E0
7.088197509E1,4.585050106E0,6.618000507E0,5.542050362E0
7.088323510E1,4.554000378E0,6.654000282E0,5.532000065E0
7.088449510E1,4.611000061E0,6.630000114E0,5.515950203E0
7.088575510E1,4.602000237E0,6.645000458E0,5.463000298E0
7.088701510E1,4.554000378E0,6.604050159E0,5.499000072E0
7.088827510E1,4.563000202E0,6.585000515E0,5.508000374E0
7.088953533E1,4.531949997E0,6.594000340E0,5.508000374E0
7.089079533E1,4.539000034E0,6.561000347E0,5.496000290E0
7.089205534E1,4.551000118E0,6.597000122E0,5.547000408E0
7.089331534E1,4.513050079E0,6.592050076E0,5.503950119E0
7.089457534E1,4.507950306E0,6.649950504E0,5.503950119E0
7.089583542E1,4.519950390E0,6.625950336E0,5.535000324E0
7.089709534E1,4.518000126E0,6.681000233E0,5.494050026E0
7.089835534E1,4.543950081E0,6.640050411E0,5.518050194E0
7.089961542E1,4.515000343E0,6.661950111E0,5.512950420E0
7.090087542E1,4.515000343E0,6.634950161E0,5.482050419E0
7.090213542E1,4.507950306E0,6.661950111E0,5.515950203E0
7.090339564E1,4.527000427E0,6.606000423E0,5.547000408E0
7.090465542E1,4.519950390E0,6.630000114E0,5.515950203E0
7.090591565E1,4.495950222E0,6.630000114E0,5.494050026E0
7.090717565E1,4.551000118E0,6.661950111E0,5.479950428E0
7.090843565E1,4.582950115E0,6.621000290E0,5.479950428E0
7.090969572E1,4.530000210E0,6.618000507E0,5.464950085E0
7.091095565E1,4.561050415E0,6.562950134E0,5.532000065E0
7.091221572E1,4.570950031E0,6.601950169E0,5.500950336E0
7.091347572E1,4.573050022E0,6.597000122E0,5.542050362E0
7.091473572E1,4.590000153E0,6.598950386E0,5.524950027E0
7.091599572E1,4.558950424E0,6.559050083E0,5.556000233E0
7.091725595E1,4.582950115E0,6.547050476E0,5.599050045E0
7.091851572E1,4.611000061E0,6.606000423E0,5.604000092E0
7.091977572E1,4.666050434E0,6.583050251E0,5.619000435E0
7.092103595E1,4.647000313E0,6.625950336E0,5.592000484E0
7.092229595E1,4.615950108E0,6.618000507E0,5.559000492E0
7.092355598E1,4.621050358E0,6.625950336E0,5.578050137E0
7.092481605E1,4.630050182E0,6.666000366E0,5.607000351E0
7.092607598E1,4.630050182E0,6.621000290E0,5.547000408E0
7.092733605E1,4.633050442E0,6.610950470E0,5.572950363E0
7.092859606E1,4.609050274E0,6.565950394E0,5.556000233E0
7.092985606E1,4.635000229E0,6.585000515E0,5.599050045E0
7.093111628E1,4.633050442E0,6.561000347E0,5.614050388E0
7.093237606E1,4.597050190E0,6.456000328E0,5.596950054E0
7.093363628E1,4.699950218E0,6.477000237E0,5.632950306E0
7.093489628E1,4.686000347E0,6.472050190E0,5.599050045E0
7.093615628E1,4.711950302E0,6.517950535E0,5.640000343E0
7.093741628E1,4.708950043E0,6.484050274E0,5.635050297E0
7.093867635E1,4.642050266E0,6.538950443E0,5.656950474E0
7.093993628E1,4.618050098E0,6.525000095E0,5.686050415E0
7.094119635E1,4.630050182E0,6.505950451E0,5.635050297E0
7.094245636E1,4.702050209E0,6.535050392E0,5.652000427E0
7.094371636E1,4.675950050E0,6.493950367E0,5.662050247E0
7.094497636E1,4.657050133E0,6.537000179E0,5.713950157E0
7.094623659E1,4.638000011E0,6.529950142E0,5.677950382E0
7.094749636E1,4.662000179E0,6.537000179E0,5.688000202E0
7.094875659E1,4.663950443E0,6.535050392E0,5.628000259E0
7.095001659E1,4.651950359E0,6.583050251E0,5.674050331E0
7.095127659E1,4.702050209E0,6.562950134E0,5.635050297E0
7.095253667E1,4.642050266E0,6.574950218E0,5.655000210E0
7.095379659E1,4.639950275E0,6.562950134E0,5.628000259E0
7.095505659E1,4.635000229E0,6.580050468E0,5.619000435E0
7.095631666E1,4.626000404E0,6.613950253E0,5.608950138E0
7.095757667E1,4.645050049E0,6.568050385E0,5.587050438E0
7.095883667E1,4.609050274E0,6.573000431E0,5.583000183E0
7.096009667E1,4.639950275E0,6.532050133E0,5.599050045E0
7.096135667E1,4.654050350E0,6.529950142E0,5.599050045E0
7.096261690E1,4.659000397E0,6.538950443E0,5.584950447E0
7.096387690E1,4.659000397E0,6.562950134E0,5.551950455E0
7.096513690E1,4.575000286E0,6.532050133E0,5.547000408E0
7.096639690E1,4.633050442E0,6.523050308E0,5.563950062E0
7.096765690E1,4.654050350E0,6.529950142E0,5.611050129E0
7.096891690E1,4.578000069E0,6.499050140E0,5.676000118E0
7.097017697E1,4.614000320E0,6.529950142E0,5.689950466E0
7.097143697E1,4.627950191E0,6.556050301E0,5.776950359E0
7.097269697E1,4.666050434E0,6.622950077E0,5.700000286E0
7.097395718E1,4.686000347E0,6.621000290E0,5.580000401E0
7.097521696E1,4.686000347E0,6.594000340E0,5.523000240E0
7.097647695E1,4.720950127E0,6.553950310E0,5.518050194E0
7.097773718E1,4.750050068E0,6.517950535E0,5.494050026E0
7.097899719E1,4.755000114E0,6.553950310E0,5.482050419E0
7.098025719E1,4.720950127E0,6.556050301E0,5.461050034E0
7.098151719E1,4.675950050E0,6.550950527E0,5.515950203E0
7.098277719E1,4.720950127E0,6.573000431E0,5.536950111E0
7.098403727E1,4.678050041E0,6.589950085E0,5.571000099E0
7.098529727E1,4.654050350E0,6.577950478E0,5.532000065E0
7.098655727E1,4.642050266E0,6.481950283E0,5.544000149E0
7.098781727E1,4.639950275E0,6.477000237E0,5.524950027E0
7.098907727E1,4.621050358E0,6.517950535E0,5.532000065E0
7.099033727E1,4.659000397E0,6.529950142E0,5.668950081E0
7.099159727E1,4.630050182E0,6.580050468E0,5.701950073E0
7.099285750E1,4.585050106E0,6.594000340E0,5.767050266E0
7.099411750E1,4.558950424E0,6.618000507E0,5.734050274E0
7.099537757E1,4.534950256E0,6.597000122E0,5.749950409E0
7.099663750E1,4.534950256E0,6.562950134E0,5.758050442E0
7.099789750E1,4.587000370E0,6.585000515E0,5.749950409E0
7.099915757E1,4.587000370E0,6.574950218E0,5.761950493E0
7.100041758E1,4.575000286E0,6.618000507E0,5.752950191E0
7.100167758E1,4.551000118E0,6.562950134E0,5.737950325E0
7.100293758E1,4.534950256E0,6.618000507E0,5.668950081E0
7.100419759E1,4.563000202E0,6.589950085E0,5.628000259E0
7.100545782E1,4.542000294E0,6.544050217E0,5.592000484E0
7.100671782E1,4.570950031E0,6.511050224E0,5.632950306E0
7.100797782E1,4.546950340E0,6.523050308E0,5.592000484E0
7.100923782E1,4.534950256E0,6.538950443E0,5.535000324E0
7.101049782E1,4.602000237E0,6.538950443E0,5.518050194E0
7.101175782E1,4.615950108E0,6.544050217E0,5.506050110E0
7.101301790E1,4.611000061E0,6.568050385E0,5.503950119E0
7.101427790E1,4.615950108E0,6.562950134E0,5.482050419E0
7.101553790E1,4.627950191E0,6.508050442E0,5.475000381E0
7.101679813E1,4.659000397E0,6.517950535E0,5.467950344E0
7.101805790E1,4.638000011E0,6.609000206E0,5.484000206E0
7.101931790E1,4.666050434E0,6.586950302E0,5.476950169E0
7.102057813E1,4.662000179E0,6.565950394E0,5.461050034E0
7.102183813E1,4.663950443E0,6.616050243E0,5.499000072E0
7.102309813E1,4.657050133E0,6.609000206E0,5.484000206E0
7.102435812E1,4.683000088E0,6.568050385E0,5.496000290E0
7.102561812E1,4.657050133E0,6.586950302E0,5.508000374E0
7.102687820E1,4.614000320E0,6.622950077E0,5.523000240E0
7.102813820E1,4.623000145E0,6.610950470E0,5.539950371E0
7.102939820E1,4.621050358E0,6.621000290E0,5.572950363E0
7.103065820E1,4.599000454E0,6.592050076E0,5.572950363E0
7.103191820E1,4.534950256E0,6.621000290E0,5.587050438E0
7.103317820E1,4.567950249E0,6.621000290E0,5.560950279E0
7.103443842E1,4.549050331E0,6.601950169E0,5.544000149E0
7.103569842E1,4.522950172E0,6.654000282E0,5.575050354E0
7.103695842E1,4.555950165E0,6.633000374E0,5.527950287E0
7.103821842E1,4.507950306E0,6.618000507E0,5.508000374E0
7.103947842E1,4.546950340E0,6.621000290E0,5.523000240E0
7.104073842E1,4.525050163E0,6.583050251E0,5.530050278E0
7.104199850E1,4.563000202E0,6.589950085E0,5.532000065E0
7.104325850E1,4.518000126E0,6.583050251E0,5.491950035E0
7.104451851E1,4.527000427E0,6.559050083E0,5.473050117E0
7.104577851E1,4.522950172E0,6.622950077E0,5.515950203E0
7.104703851E1,4.585050106E0,6.621000290E0,5.503950119E0
7.104829874E1,4.561050415E0,6.625950336E0,5.551950455E0
7.104955874E1,4.542000294E0,6.571050167E0,5.491950035E0
7.105081874E1,4.573050022E0,6.604050159E0,5.530050278E0
7.105207874E1,4.565999985E0,6.625950336E0,5.554050446E0
7.105333874E1,4.575000286E0,6.606000423E0,5.604000092E0
7.105459875E1,4.594950199E0,6.613950253E0,5.560950279E0
7.105585882E1,4.590000153E0,6.597000122E0,5.602050304E0
7.105711882E1,4.647000313E0,6.577950478E0,5.623050213E0
7.105837882E1,4.621050358E0,6.535050392E0,5.608950138E0
7.105963882E1,4.647000313E0,6.574950218E0,5.572950363E0
7.106089882E1,4.666050434E0,6.583050251E0,5.602050304E0
7.106215905E1,4.633050442E0,6.597000122E0,5.628000259E0
7.106341905E1,4.657050133E0,6.586950302E0,5.607000351E0
7.106467905E1,4.635000229E0,6.604050159E0,5.638050079E0
7.106593905E1,4.639950275E0,6.574950218E0,5.655000210E0
7.106719905E1,4.623000145E0,6.537000179E0,5.604000092E0
7.106845905E1,4.614000320E0,6.561000347E0,5.640000343E0
7.106971913E1,4.614000320E0,6.616050243E0,5.643000126E0
7.107097913E1,4.618050098E0,6.586950302E0,5.683050156E0
7.107223913E1,4.611000061E0,6.613950253E0,5.628000259E0
7.107349913E1,4.633050442E0,6.580050468E0,5.599050045E0
7.107475912E1,4.599000454E0,6.559050083E0,5.619000435E0
7.107601912E1,4.575000286E0,6.583050251E0,5.587050438E0
7.107727935E1,4.549050331E0,6.621000290E0,5.559000492E0
7.107853935E1,4.551000118E0,6.606000423E0,5.547000408E0
7.107979935E1,4.570950031E0,6.633000374E0,5.556000233E0
7.108105935E1,4.567950249E0,6.583050251E0,5.578050137E0
7.108231935E1,4.582950115E0,6.628050327E0,5.556000233E0
7.108357943E1,4.590000153E0,6.601950169E0,5.596950054E0
7.108483941E1,4.579950333E0,6.598950386E0,5.575050354E0
7.108609941E1,4.587000370E0,6.583050251E0,5.487000465E0
7.108735941E1,4.567950249E0,6.625950336E0,5.488950253E0
7.108861941E1,4.570950031E0,6.609000206E0,5.487000465E0
7.108987964E1,4.627950191E0,6.601950169E0,5.494050026E0
7.109113964E1,4.611000061E0,6.594000340E0,5.482050419E0
7.109239964E1,4.611000061E0,6.589950085E0,5.518050194E0
7.109365964E1,4.579950333E0,6.585000515E0,5.515950203E0
7.109491966E1,4.582950115E0,6.606000423E0,5.542050362E0
7.109617966E1,4.591950417E0,6.594000340E0,5.551950455E0
7.109743973E1,4.650000095E0,6.574950218E0,5.518050194E0
7.109869974E1,4.591950417E0,6.622950077E0,5.547000408E0
7.109995974E1,4.669050217E0,6.597000122E0,5.512950420E0
7.110121974E1,4.615950108E0,6.592050076E0,5.539950371E0
7.110247974E1,4.615950108E0,6.597000122E0,5.539950371E0
7.110373974E1,4.618050098E0,6.621000290E0,5.608950138E0
7.110499997E1,4.585050106E0,6.585000515E0,5.580000401E0
7.110625997E1,4.594950199E0,6.559050083E0,5.571000099E0
7.110751997E1,4.579950333E0,6.561000347E0,5.556000233E0
7.110877997E1,4.594950199E0,6.537000179E0,5.566050053E0
7.111003997E1,4.618050098E0,6.553950310E0,5.644950390E0
7.111130005E1,4.633050442E0,6.561000347E0,5.640000343E0
7.111256005E1,4.611000061E0,6.493950367E0,5.662050247E0
7.111382005E1,4.591950417E0,6.493950367E0,5.689950466E0
7.111508004E1,4.626000404E0,6.550950527E0,5.650050163E0
7.111634004E1,4.603950024E0,6.499050140E0,5.695050240E0
7.111760004E1,4.603950024E0,6.568050385E0,5.713950157E0
7.111886027E1,4.633050442E0,6.499050140E0,5.748000145E0
7.112012027E1,4.638000011E0,6.502950191E0,5.740950108E0
7.112138027E1,4.642050266E0,6.520050526E0,5.695050240E0
7.112264027E1,4.626000404E0,6.586950302E0,5.712000370E0
7.112390027E1,4.659000397E0,6.544050217E0,5.683050156E0
7.112516026E1,4.663950443E0,6.544050217E0,5.716950417E0
7.112642033E1,4.705049992E0,6.559050083E0,5.743050098E0
7.112768026E1,4.747950077E0,6.502950191E0,5.701950073E0
7.112894033E1,4.719000340E0,6.525000095E0,5.640000343E0
7.113020034E1,4.708950043E0,6.487050533E0,5.665950298E0
7.113146034E1,4.747950077E0,6.538950443E0,5.676000118E0
7.113272056E1,4.738050461E0,6.550950527E0,5.665950298E0
7.113398057E1,4.695000172E0,6.525000095E0,5.578050137E0
7.113524057E1,4.705049992E0,6.520050526E0,5.527950287E0
7.113650057E1,4.705049992E0,6.537000179E0,5.611050129E0
7.113776057E1,4.650000095E0,6.520050526E0,5.599050045E0
7.113902057E1,4.695000172E0,6.541950226E0,5.656950474E0
7.114028065E1,4.698000431E0,6.535050392E0,5.632950306E0
7.114154065E1,4.623000145E0,6.559050083E0,5.623050213E0
7.114280065E1,4.647000313E0,6.616050243E0,5.608950138E0
7.114406065E1,4.642050266E0,6.589950085E0,5.631000042E0
7.114532062E1,4.623000145E0,6.592050076E0,5.599050045E0
7.114658085E1,4.561050415E0,6.568050385E0,5.584950447E0
7.114784085E1,4.565999985E0,6.601950169E0,5.571000099E0
7.114910062E1,4.611000061E0,6.523050308E0,5.614050388E0
7.115036085E1,4.597050190E0,6.537000179E0,5.631000042E0
7.115162085E1,4.554000378E0,6.549000263E0,5.632950306E0
7.115288085E1,4.614000320E0,6.484050274E0,5.643000126E0
7.115414093E1,4.614000320E0,6.481950283E0,5.662050247E0
7.115540085E1,4.609050274E0,6.490950108E0,5.608950138E0
7.115666092E1,4.599000454E0,6.480000496E0,5.664000034E0
7.115792092E1,4.614000320E0,6.525000095E0,5.619000435E0
7.115918092E1,4.578000069E0,6.525000095E0,5.628000259E0
7.116044092E1,4.611000061E0,6.561000347E0,5.659050465E0
7.116170092E1,4.606050014E0,6.580050468E0,5.652000427E0
7.116296115E1,4.627950191E0,6.544050217E0,5.655000210E0
7.116422115E1,4.642050266E0,6.538950443E0,5.644950390E0
7.116548114E1,4.645050049E0,6.565950394E0,5.626050472E0
7.116674114E1,4.657050133E0,6.573000431E0,5.671050072E0
7.116800122E1,4.666050434E0,6.541950226E0,5.665950298E0
7.116926122E1,4.669050217E0,6.553950310E0,5.676000118E0
7.117052115E1,4.630050182E0,6.553950310E0,5.676000118E0
7.117178122E1,4.630050182E0,6.604050159E0,5.676000118E0
7.117304122E1,4.662000179E0,6.520050526E0,5.688000202E0
7.117430145E1,4.597050190E0,6.553950310E0,5.607000351E0
7.117556148E1,4.657050133E0,6.496050358E0,5.620950222E0
7.117682125E1,4.606050014E0,6.472050190E0,5.635050297E0
7.117808148E1,4.642050266E0,6.489000320E0,5.596950054E0
7.117934148E1,4.645050049E0,6.538950443E0,5.607000351E0
7.118060148E1,4.647000313E0,6.549000263E0,5.544000149E0
7.118186148E1,4.693050385E0,6.523050308E0,5.536950111E0
7.118312148E1,4.662000179E0,6.541950226E0,5.566050053E0
7.118438156E1,4.630050182E0,6.532050133E0,5.578050137E0
7.118564155E1,4.663950443E0,6.568050385E0,5.520000458E0
7.118690155E1,4.651950359E0,6.532050133E0,5.547000408E0
7.118816155E1,4.650000095E0,6.561000347E0,5.535000324E0
7.118942155E1,4.645050049E0,6.556050301E0,5.518050194E0
7.119068178E1,4.675950050E0,6.559050083E0,5.566050053E0
7.119194178E1,4.657050133E0,6.553950310E0,5.563950062E0
7.119320178E1,4.633050442E0,6.565950394E0,5.575050354E0
7.119446178E1,4.618050098E0,6.601950169E0,5.575050354E0
7.119572188E1,4.662000179E0,6.609000206E0,5.602050304E0
7.119698188E1,4.650000095E0,6.571050167E0,5.628000259E0
7.119824180E1,4.597050190E0,6.571050167E0,5.580000401E0
7.119950188E1,4.635000229E0,6.592050076E0,5.602050304E0
7.120076188E1,4.587000370E0,6.597000122E0,5.604000092E0
7.120202188E1,4.621050358E0,6.625950336E0,5.571000099E0
7.120328211E1,4.597050190E0,6.609000206E0,5.587050438E0
7.120454188E1,4.611000061E0,6.598950386E0,5.568000317E0
7.120580189E1,4.623000145E0,6.610950470E0,5.548950195E0
7.120706212E1,4.590000153E0,6.586950302E0,5.568000317E0
7.120832213E1,4.570950031E0,6.621000290E0,5.595000267E0
7.120958213E1,4.573050022E0,6.594000340E0,5.568000317E0
7.121084212E1,4.542000294E0,6.616050243E0,5.532000065E0
7.121210212E1,4.525050163E0,6.616050243E0,5.527950287E0
